,x1,x2,x3,x4
1,0.6346418872238149,0.7925199216293596,0.8878641305995185,0.6646473538062584
2,0.5961959185041825,0.5356366849348433,0.315717982514011,0.35733108519704976
3,0.687871534203859,0.7109823997628416,0.46167412668721414,0.5506557320806762
4,0.49804406336363166,0.3310542327944082,0.48069071635360866,0.5999303040510682
5,0.43612333022231214,0.5142517953558767,0.5938166760566056,0.5015419562754119
6,0.30361809513005816,0.5980743057977305,0.5394264584766715,0.5970584308291013
7,0.4221138266261827,0.34299594202207206,0.4940200438167002,0.5376036898804559
8,0.3159991372354666,0.43358165848550584,0.5843194606318013,0.4888632134093515
9,0.47645093909517533,0.47786166399566327,0.46443319368430336,0.5093096825999143
10,0.41040783803646497,0.5064185305440962,0.4851802079606446,0.3796419879882351
11,0.4264628406524153,0.5352624884792053,0.5191923688745157,0.4046411663411225
12,0.6248487433910329,0.6178718868732499,0.5761320420616529,0.47226648052093595
13,0.40470335250472905,0.5057282012766081,0.19929271627695447,0.17865760384787985
14,0.5002499799708678,0.2718379544382321,0.4592647293955127,0.5195012273056094
15,0.62333966835512,0.601014700817743,0.5149597549828494,0.6057002636306328
16,0.3590021841118642,0.3170896982123804,0.4016159072117768,0.5441350555548988
17,0.5622259602470954,0.5540028918084122,0.428571040185904,0.49984807669530734
18,0.5104160016274923,0.4285691992619906,0.4555583181666926,0.4744151923915848
19,0.5998085727093067,0.5232491491768108,0.5040552687960042,0.5198609977093255
20,0.4951592077539024,0.15471376355400673,0.4360540413938027,0.43382789941951566
21,0.4346530872056462,0.28792716728966594,0.34234223982652645,0.4034715633936918
22,0.5592852361980382,0.5633438292533178,0.5341494735389193,0.6187186723270909
23,0.5578559449934597,0.5220721985062238,0.6728338151645862,0.5836905595201916
24,0.2630296364690997,0.32640043617469816,0.4513373319807066,0.5100357075256855
25,0.47565623238584587,0.4182372208623912,0.8097598434145281,0.8665025320815377
26,0.42361278156541426,0.5239757185829781,0.5082260067442868,0.2903551959656624
27,0.4945763486589175,0.3997987270062719,0.30378094056304344,0.4977376841592523
28,0.32001706749646436,0.641144023394777,0.5544256681703746,0.4114090299426376
29,0.4685972249228024,0.563373882618642,0.6062343462760318,0.6076527431313178
30,0.4601665198311338,0.520526366164907,0.604321554043769,0.634699424984175
31,0.4424109788876786,0.5866649273173296,0.5334212555993117,0.3601911413640715
32,0.291883208095571,0.5084182909020366,0.541389876213955,0.416583921578337
33,0.3467694197138844,0.4746863297652401,0.5423906776319166,0.7371999021268095
34,0.5171256199988932,0.3009770665453846,0.2962107469951123,0.3689312464999257
35,0.6982791591562939,0.4525270068640761,0.42507984189631287,0.44585113728773007
36,0.5653263614592469,0.5100108946446137,0.35667775816452824,0.3324721146098333
37,0.340540739140017,0.4093453480761485,0.4778474342439001,0.5187292209731694
38,0.3550272497873228,0.39937938080000096,0.4062814203350847,0.4648114171488828
39,0.362179253616364,0.2636466684365866,0.39116671941034625,0.3872142520263615
40,0.3296489558518016,0.4467803979829129,0.45245332273705446,0.4748797818469196
41,0.5383747126864186,0.5880990216329731,0.38733560393848215,0.46427407974062274
42,0.43630785686197154,0.5849174195260411,0.46263603001554743,0.34570629615218024
43,0.5506806544332902,0.41333038382313664,0.7491598043445508,0.6572145396210107
44,0.475683271207739,0.4053754792804559,0.5265059748754893,0.4339098868532234
45,0.5636814849641099,0.5320657790713622,0.38305067897283324,0.44934386611237714
46,0.5510679160524223,0.48927637888762965,0.47164335851344336,0.4953500805545686
47,0.5289845614113371,0.5214166169976696,0.3796838795880508,0.3093620474375238
48,0.41391410440908755,0.2969425734540701,0.5525845338524321,0.6286671323960079
49,0.5350586394413753,0.6263037034851714,0.5753134048843731,0.4819921811316288
50,0.41842287055593747,0.5983812426633581,0.47513489486651134,0.4534413641118252
51,0.37165956139551276,0.47434582340173076,0.5094341308144394,0.6450307545093782
52,0.5205730093650832,0.5628759766338345,0.5203588749892388,0.47200083131991216
53,0.41984144609445845,0.47043129779894305,0.39416379548397407,0.621587731525827
54,0.47761107559032806,0.5736192400609896,0.6191718032256717,0.4820845225372389
55,0.578255425728395,0.5359696518493522,0.4691023242858723,0.20617456289915712
56,0.5131568754455792,0.5394619267363516,0.5332672654596964,0.6135885690083079
57,0.44019826233529274,0.5437291350614595,0.5161181617806153,0.523760661251083
58,0.34919361449993885,0.3808150537928482,0.5037138419409545,0.3387647665221351
59,0.4931478755192056,0.48628003545205173,0.41986582327738026,0.4864832325483552
60,0.49448163229145725,0.5768583375898121,0.5533066913627898,0.43600044545906136
61,0.44896371155155584,0.425134077230977,0.46395897876815495,0.44251503575395007
62,0.3155146638169456,0.5911965280056403,0.6862612411971585,0.5964396120118088
63,0.4292958476230847,0.4927023309237845,0.5005599025374818,0.5244462590615611
64,0.3865852142543405,0.40626543069789967,0.35975739685162594,0.3340161842492831
65,0.5229783231673055,0.6586501827150315,0.5207740978965356,0.5119942176472535
66,0.3220647995605692,0.22203480904284942,0.3074005987904378,0.5482769553570707
67,0.3751900643092756,0.43080894401313186,0.4288763557210447,0.41026943593244014
68,0.35185773141226995,0.48551995295722744,0.7144115126087337,0.48365601156466254
69,0.4856055930852731,0.49688219865030364,0.5175926258903246,0.634732277013425
70,0.397887332707955,0.3060832956668032,0.3310202180905287,0.26264632690619116
71,0.15555322776843325,0.32496212169770083,0.5456900535683756,0.362913215199248
72,0.7150916817459898,0.49442621711290274,0.539801154226755,0.7138609564804574
73,0.33298878486328687,0.4827707111654588,0.5395238546258716,0.5322727391201832
74,0.4094589464707814,0.4772165872246752,0.5297038703187724,0.6124432464818664
75,0.403829774447707,0.4839675172385704,0.4139877808082986,0.5154196817777423
76,0.755764555304738,0.4564682173856084,0.3308796187016659,0.4285158348233458
77,0.6154648179825979,0.46208672633938824,0.24271420655919113,0.2775968744396676
78,0.5015683069723048,0.49207802281977253,0.3965308066738977,0.48837028898201673
79,0.4250993358293781,0.6771306005126109,0.6933065654050026,0.6439927285585093
80,0.669788851237599,0.721732676220048,0.499048607079917,0.37934834231964304
81,0.3919317099199042,0.39778218348979905,0.4452557391507857,0.663926390331382
82,0.5681502208748237,0.542605932478267,0.6943484802518056,0.5781974173620799
83,0.3826726296362018,0.3000231412279861,0.17124365378763576,0.2791735111800877
84,0.5124014346896494,0.5647394907992638,0.44132417099931615,0.363653716451429
85,0.3152126044245382,0.2419756816677666,0.4988219455642666,0.604946632037381
86,0.5538212513467166,0.6307618959441688,0.6091527006520959,0.5578822846843056
87,0.7239196230237223,0.5892206859930516,0.44795714020174315,0.27923395465084
88,0.3602993395107045,0.431968789493026,0.44970499947044446,0.4066273165851681
89,0.6262284038691427,0.5340366701093212,0.30421287542888326,0.4081623096806597
90,0.5278835106202271,0.6197734264603592,0.5471039152604944,0.2965775858010248
91,0.32529795737550304,0.6044107958854674,0.5908840089761211,0.4219566215301857
92,0.4259701580819872,0.3773905293248147,0.5927685886879326,0.6139896242849819
93,0.47947625315439424,0.614926879617163,0.7757633348265875,0.6062873786342162
94,0.33908586244887823,0.4544348992357717,0.668223976380194,0.5721706091141442
95,0.522821294965278,0.5532714659512997,0.7239656049761776,0.5636689030542268
96,0.3766160070103645,0.22818239659767742,0.36527455062739916,0.4448590312814748
97,0.47118040383593335,0.42622063226396206,0.511346756373607,0.6008524896233701
98,0.29754346210364047,0.3807920000858147,0.6073736934881282,0.4375105070644117
99,0.42001058914992684,0.42573942737431575,0.5395079406268614,0.664766441991153
